step,loss
0,0.76171875
1,0.58984375
2,0.53125
3,1.0078125
4,0.7578125
5,0.61328125
6,0.796875
7,0.421875
8,0.9296875
9,0.60546875
10,0.353515625
11,0.7890625
12,0.82421875
13,0.5234375
14,0.431640625
15,0.9453125
16,1.390625
17,0.42578125
18,0.6171875
19,0.6796875
20,1.1953125
21,0.94140625
22,0.7265625
23,0.54296875
24,0.7421875
25,0.6875
26,0.5390625
27,0.94921875
28,0.703125
29,0.423828125
30,0.2001953125
31,0.8046875
32,0.6953125
33,0.60546875
34,0.73828125
35,1.3125
36,0.65625
37,0.7890625
38,0.94921875
39,0.953125
40,0.6875
41,0.87109375
42,0.57421875
43,1.125
44,0.609375
45,0.462890625
46,0.84765625
47,0.671875
48,0.82421875
49,0.73828125
50,0.75
51,0.82421875
52,0.703125
53,1.53125
54,1.1171875
55,0.90234375
56,0.9453125
57,0.5390625
58,0.58984375
59,0.9140625
60,1.0
61,0.6796875
62,1.3515625
63,0.765625
64,0.34765625
65,0.9609375
66,0.58984375
67,1.515625
68,0.83203125
69,0.8203125
70,0.412109375
71,0.2216796875
72,0.63671875
73,1.8359375
74,0.55078125
75,0.921875
76,0.49609375
77,0.71484375
78,0.640625
79,0.86328125
80,0.39453125
81,0.5
82,0.74609375
83,0.8671875
84,0.94921875
85,0.490234375
86,0.921875
87,0.6640625
88,0.9140625
89,1.125
90,0.65625
91,0.625
92,0.6953125
93,0.62890625
94,0.62890625
95,0.77734375
96,0.51171875
97,1.109375
98,0.734375
99,0.5078125
100,0.69140625
101,1.2421875
102,0.78125
103,0.369140625
104,0.6328125
105,0.80859375
106,0.5
107,0.376953125
108,0.427734375
109,0.4765625
110,0.66015625
111,0.5390625
112,0.765625
113,0.390625
114,0.75390625
115,0.4375
116,0.984375
117,0.6953125
118,0.65625
119,0.7734375
120,0.765625
121,0.4765625
122,0.625
123,0.92578125
124,0.435546875
125,1.15625
126,0.72265625
127,0.56640625
128,0.8125
129,0.7265625
130,0.294921875
131,0.65625
132,1.140625
133,0.84765625
134,0.91796875
135,0.66015625
136,0.9921875
137,0.921875
138,0.625
139,0.37109375
140,1.125
141,0.8984375
142,0.61328125
143,0.578125
144,0.484375
145,0.53515625
146,0.53125
147,0.41015625
148,0.578125
149,0.9921875
150,0.90625
151,1.2265625
152,0.5234375
153,0.50390625
154,0.8046875
155,0.32421875
156,0.99609375
157,0.67578125
158,0.921875
159,0.78125
160,0.474609375
161,0.703125
162,0.4609375
163,0.5703125
164,0.50390625
165,1.234375
166,0.478515625
167,0.51171875
168,0.52734375
169,0.39453125
170,0.59375
171,0.859375
172,0.671875
173,0.3828125
174,0.72265625
175,0.6796875
176,0.82421875
177,0.6953125
178,0.55859375
179,0.609375
180,0.8359375
181,0.65625
182,1.375
183,1.1484375
184,0.50390625
185,0.6171875
186,0.76953125
187,0.890625
188,0.95703125
189,0.5234375
190,0.71875
191,0.91796875
192,0.86328125
193,0.89453125
194,1.0859375
195,0.8671875
196,1.578125
197,0.5
198,0.58203125
199,0.421875
200,0.91015625
201,0.5703125
202,1.0703125
203,0.478515625
204,0.65234375
205,0.875
206,0.87109375
207,0.859375
208,0.578125
209,1.0546875
210,0.6640625
211,1.0625
212,0.796875
213,0.640625
214,0.87109375
215,0.98828125
216,0.69921875
217,0.4296875
218,0.34375
219,0.69921875
220,0.416015625
221,0.53125
222,0.58203125
223,0.6484375
224,0.49609375
225,1.0078125
226,0.60546875
227,0.546875
228,0.72265625
229,0.75
230,0.734375
231,0.6171875
232,1.0625
233,0.609375
234,0.6484375
235,0.65625
236,0.81640625
237,0.37109375
238,0.58203125
239,0.86328125
240,0.5703125
241,0.7421875
242,0.68359375
243,1.03125
244,0.462890625
245,0.427734375
246,1.140625
247,1.1171875
248,0.56640625
249,0.72265625
250,0.96875
251,0.8515625
252,0.78125
253,0.875
254,0.466796875
255,1.1640625
256,0.6875
257,0.5234375
258,0.44140625
259,0.68359375
260,0.765625
261,0.79296875
262,0.6640625
263,1.25
264,0.2734375
265,0.59765625
266,0.72265625
267,0.96875
268,0.6171875
269,0.341796875
270,0.67578125
271,0.828125
272,0.357421875
273,0.62109375
274,0.609375
275,0.625
276,1.2734375
277,0.74609375
278,0.86328125
279,0.984375
280,0.97265625
281,0.75
282,0.9296875
283,0.78515625
284,0.59375
285,0.75
286,0.6015625
287,0.76953125
288,0.8046875
289,0.796875
290,0.609375
291,0.42578125
292,0.89453125
293,0.97265625
294,0.60546875
295,0.8828125
296,1.328125
297,0.6875
298,0.72265625
299,1.1796875
300,0.59375
301,1.015625
302,0.412109375
303,0.55078125
304,0.8828125
305,0.302734375
306,0.98046875
307,0.80078125
308,0.6171875
309,0.59765625
310,0.51171875
311,0.609375
312,0.6328125
313,0.671875
314,0.609375
315,0.271484375
316,0.765625
317,0.58984375
318,0.67578125
319,0.486328125
320,0.953125
321,0.40234375
322,0.66015625
323,0.984375
324,0.59765625
325,0.384765625
326,1.03125
327,0.51171875
328,0.66796875
329,0.6953125
330,0.49609375
331,0.65234375
332,0.73828125
333,0.609375
334,0.53125
335,0.8203125
336,0.47265625
337,0.609375
338,0.375
339,0.7109375
340,0.5625
341,0.58984375
342,0.578125
343,0.6171875
344,0.4765625
345,0.70703125
346,0.63671875
347,1.140625
348,0.392578125
349,0.9921875
350,0.91015625
351,0.46875
352,0.6484375
353,0.8515625
354,0.62109375
355,0.4140625
356,0.40625
357,0.7890625
358,0.98046875
359,0.39453125
360,0.44140625
361,0.765625
362,0.65625
363,0.58203125
364,0.77734375
365,0.44921875
366,0.82421875
367,0.365234375
368,1.53125
369,0.62109375
370,0.93359375
371,0.58984375
372,0.77734375
373,0.65625
374,0.62109375
375,0.62109375
376,0.80078125
377,0.68359375
378,0.81640625
379,0.46484375
380,0.6640625
381,0.5
382,0.38671875
383,0.6171875
384,0.51171875
385,0.46875
386,0.765625
387,0.30859375
388,0.640625
389,0.5625
390,0.369140625
391,0.59375
392,0.5078125
393,0.8359375
394,0.5625
395,0.546875
396,0.5390625
397,0.71875
398,0.625
399,0.3984375
400,0.74609375
401,0.490234375
402,0.447265625
403,0.65234375
404,0.41015625
405,0.42578125
406,1.09375
407,0.6953125
408,0.5390625
409,0.640625
410,0.52734375
411,0.4453125
412,0.443359375
413,0.74609375
414,0.474609375
415,0.9921875
416,0.78125
417,0.396484375
418,1.03125
419,0.53125
420,0.546875
421,0.451171875
422,0.7734375
423,0.98828125
424,0.3125
425,0.68359375
426,0.486328125
427,0.6484375
428,0.83203125
429,0.98046875
430,0.86328125
431,0.796875
432,0.2294921875
433,0.74609375
434,0.83203125
435,0.6796875
436,0.72265625
437,0.515625
438,0.3046875
439,0.78515625
440,0.5390625
441,0.43359375
442,0.5078125
443,0.39453125
444,0.447265625
445,0.26953125
446,0.6015625
447,0.51171875
448,0.4609375
449,0.443359375
450,0.412109375
451,0.95703125
452,0.640625
453,0.53125
454,0.421875
455,0.703125
456,0.9375
457,0.55859375
458,0.29296875
459,0.546875
460,0.482421875
461,0.486328125
462,0.8203125
463,0.36328125
464,0.9140625
465,0.57421875
466,0.353515625
467,0.5078125
468,0.41796875
469,0.921875
470,1.171875
471,1.6328125
472,0.5234375
473,0.458984375
474,0.53515625
475,0.9296875
476,0.8984375
477,0.50390625
478,0.80859375
479,0.396484375
480,0.5390625
481,0.6796875
482,0.99609375
483,1.078125
484,0.458984375
485,0.8046875
486,0.55859375
487,1.1875
488,0.71875
489,0.77734375
490,0.46875
491,0.88671875
492,0.6328125
493,0.47265625
494,0.56640625
495,0.453125
496,0.71484375
497,0.4296875
498,0.69140625
499,0.6484375
500,0.50390625
501,0.318359375
502,0.69921875
503,0.703125
504,0.421875
505,0.59375
506,0.83984375
507,0.77734375
508,0.5625
509,0.75390625
510,0.4765625
511,0.69921875
512,0.72265625
513,0.59375
514,1.0390625
515,0.828125
516,0.640625
517,0.8984375
518,0.5234375
519,0.8359375
520,0.52734375
521,0.765625
522,0.78515625
523,0.546875
524,0.375
525,0.33984375
526,0.494140625
527,0.51953125
528,0.52734375
529,0.6875
530,0.6875
531,0.54296875
532,0.349609375
533,0.671875
534,0.87890625
535,0.734375
536,0.5390625
537,0.35546875
538,0.482421875
539,0.82421875
540,0.62890625
541,0.515625
542,0.609375
543,0.953125
544,0.51953125
545,0.8359375
546,0.5078125
547,0.4453125
548,0.9140625
549,0.46484375
550,0.734375
551,1.0
552,0.609375
553,0.96875
554,0.7265625
555,0.51953125
556,0.875
557,0.39453125
558,1.09375
559,0.6171875
560,0.63671875
561,0.41796875
562,0.59375
563,0.5546875
564,0.4765625
565,0.7109375
566,0.7109375
567,0.59765625
568,1.171875
569,0.35546875
570,0.94921875
571,0.306640625
572,0.68359375
573,0.76953125
574,0.6953125
575,0.439453125
576,1.078125
577,0.359375
578,0.73046875
579,0.890625
580,0.4453125
581,0.78125
582,0.7109375
583,0.7421875
584,0.408203125
585,0.4921875
586,0.75
587,0.6640625
588,1.0703125
589,0.4140625
590,0.5703125
591,0.2216796875
592,0.55078125
593,0.451171875
594,0.78515625
595,0.5703125
596,0.42578125
597,0.6015625
598,0.85546875
599,0.8515625
600,0.46484375
601,0.73828125
602,0.9296875
603,1.1484375
604,0.43359375
605,0.4296875
606,0.41796875
607,0.59375
608,0.53515625
609,0.98046875
610,0.9296875
611,0.3203125
612,0.36328125
613,0.640625
614,0.765625
615,0.93359375
616,0.75
617,1.453125
618,0.41796875
619,0.50390625
620,0.400390625
621,0.49609375
622,0.9296875
623,0.54296875
624,0.5546875
625,0.73828125
626,0.6171875
627,0.94140625
628,0.953125
629,0.546875
630,0.47265625
631,0.212890625
632,0.345703125
633,0.408203125
634,0.64453125
635,0.7734375
636,0.67578125
637,0.52734375
638,0.69140625
639,0.75
640,0.76953125
641,0.6171875
642,0.62890625
643,0.875
644,0.640625
645,0.8515625
646,0.9921875
647,0.73046875
648,0.40234375
649,0.5
650,0.7265625
651,0.74609375
652,0.435546875
653,1.203125
654,0.75390625
655,0.77734375
656,0.8359375
657,0.71875
658,0.578125
659,0.671875
660,0.5
661,0.7421875
662,0.7578125
663,1.1640625
664,0.671875
665,0.765625
666,0.609375
667,1.140625
668,0.6875
669,0.6953125
670,0.73828125
671,0.49609375
672,1.0859375
673,0.48046875
674,0.65234375
675,0.640625
676,0.546875
677,0.494140625
678,0.625
679,0.55859375
680,0.51953125
681,0.5
682,0.212890625
683,1.03125
684,0.87109375
685,0.498046875
686,0.54296875
687,0.2119140625
688,0.83203125
689,0.5
690,1.0546875
691,0.94921875
692,0.8046875
693,0.60546875
694,0.2578125
695,0.6640625
696,0.83203125
697,0.515625
698,0.462890625
699,0.6953125
700,0.59765625
701,0.8046875
702,0.498046875
703,0.470703125
704,0.369140625
705,0.361328125
706,0.68359375
707,0.890625
708,1.15625
709,0.5078125
710,0.8046875
711,0.419921875
712,0.6484375
713,0.73046875
714,0.87109375
715,0.86328125
716,0.51953125
717,0.74609375
718,0.703125
719,0.72265625
720,0.7421875
721,0.7109375
722,0.890625
723,0.46875
724,0.75
725,0.66796875
726,0.6015625
727,0.423828125
728,0.76953125
729,0.255859375
730,0.65234375
731,0.7734375
732,1.0078125
733,0.431640625
734,0.5234375
735,0.6328125
736,0.6015625
737,0.8828125
738,0.6484375
739,0.3984375
740,0.88671875
741,1.2265625
742,0.1748046875
743,0.7734375
744,0.67578125
745,0.78125
746,1.0234375
747,0.71484375
748,1.1640625
749,0.74609375
750,0.466796875
751,0.6484375
752,0.46875
753,0.84765625
754,0.59375
755,0.65625
756,0.369140625
757,0.59375
758,0.337890625
759,0.5859375
760,0.671875
761,0.482421875
762,0.56640625
763,0.68359375
764,0.9453125
765,0.55078125
766,0.46875
767,0.4140625
768,0.47265625
769,0.421875
770,0.55078125
771,0.42578125
772,0.98046875
773,0.71875
774,0.78515625
775,1.203125
776,0.890625
777,0.390625
778,0.5
779,0.5234375
780,0.43359375
781,0.7578125
782,0.58984375
783,0.44140625
784,0.9296875
785,0.546875
786,0.7734375
787,0.42578125
788,0.71484375
789,0.66015625
790,0.65625
791,0.6796875
792,0.5859375
793,0.84375
794,0.453125
795,1.2734375
796,0.296875
797,0.75390625
798,0.48046875
799,1.0
800,0.6484375
801,0.4921875
802,0.326171875
803,0.625
804,0.71875
805,0.9609375
806,0.765625
807,0.77734375
808,0.57421875
809,0.7890625
810,0.5703125
811,1.125
812,0.83203125
813,0.63671875
814,0.6640625
815,0.703125
816,0.6171875
817,0.52734375
818,0.5703125
819,0.6328125
820,0.859375
821,0.27734375
822,1.03125
823,0.25
824,0.765625
825,0.6015625
826,0.4296875
827,0.369140625
828,0.30078125
829,0.6328125
830,0.671875
831,0.49609375
832,0.7265625
833,0.40625
834,0.67578125
835,0.6015625
836,0.56640625
837,0.53125
838,1.0078125
839,0.400390625
840,0.443359375
841,0.427734375
842,0.81640625
843,0.67578125
844,0.42578125
845,0.9296875
846,0.80859375
847,0.578125
848,0.609375
849,0.6015625
850,0.6484375
851,0.7421875
852,0.38671875
853,1.3359375
854,0.255859375
855,0.57421875
856,0.7578125
857,0.421875
858,0.44921875
859,0.55859375
860,0.66015625
861,0.80078125
862,0.6015625
863,0.6328125
864,0.64453125
865,0.6328125
866,0.6171875
867,0.45703125
868,0.328125
869,1.265625
870,0.59375
871,0.72265625
872,0.50390625
873,0.8828125
874,0.63671875
875,0.65234375
876,0.625
877,1.015625
878,0.83984375
879,0.7890625
880,0.28125
881,0.6640625
882,0.490234375
883,0.78515625
884,0.6875
885,0.451171875
886,0.765625
887,0.8515625
888,0.80859375
889,0.41015625
890,0.546875
891,0.474609375
892,0.6484375
893,0.55078125
894,0.4296875
895,0.384765625
896,0.294921875
897,0.81640625
898,0.8203125
899,0.62890625
900,0.98828125
901,0.404296875
902,0.6171875
903,0.4453125
904,0.7265625
905,0.8046875
906,0.54296875
907,0.80859375
908,0.63671875
909,0.365234375
910,0.890625
911,0.51953125
912,0.78125
913,1.0546875
914,0.66015625
915,0.4765625
916,0.92578125
917,1.171875
918,0.515625
919,0.984375
920,0.5546875
921,0.6484375
922,0.73828125
923,0.5390625
924,0.7734375
925,0.5
926,0.451171875
927,0.3671875
928,0.478515625
929,0.3984375
930,0.515625
931,0.953125
932,0.337890625
933,0.494140625
934,0.53125
935,0.369140625
936,0.61328125
937,0.45703125
938,0.5390625
939,0.21875
940,0.28125
941,0.71875
942,0.6328125
943,0.1455078125
944,0.5859375
945,1.0703125
946,0.400390625
947,0.36328125
948,0.478515625
949,1.2265625
950,0.6328125
951,0.419921875
952,0.63671875
953,1.046875
954,0.62890625
955,0.96875
956,0.5625
957,0.6328125
958,0.326171875
959,0.68359375
960,1.1953125
961,0.91796875
962,0.466796875
963,0.86328125
964,0.52734375
965,0.7421875
966,0.640625
967,1.0546875
968,0.494140625
969,0.48828125
970,0.83984375
971,0.1953125
972,0.376953125
973,0.298828125
974,0.625
975,0.56640625
976,0.5625
977,0.37109375
978,0.72265625
979,0.61328125
980,0.63671875
981,0.67578125
982,0.7421875
983,0.46484375
984,0.369140625
985,0.80078125
986,0.462890625
987,0.109375
988,0.609375
989,0.5703125
990,0.341796875
991,0.56640625
992,0.9765625
993,0.58203125
994,0.37890625
995,0.58984375
996,0.4765625
997,0.41796875
998,0.5859375
999,1.0625
1000,0.9296875
1001,0.6484375
1002,0.7421875
1003,0.9140625
1004,0.4140625
1005,0.53125
1006,0.451171875
1007,1.0
1008,0.45703125
1009,0.423828125
1010,0.86328125
1011,0.421875
1012,0.439453125
1013,0.828125
1014,0.76953125
1015,0.609375
1016,0.953125
1017,0.8203125
1018,0.578125
1019,0.7578125
1020,0.396484375
1021,0.4140625
1022,0.96484375
1023,0.609375
1024,0.69140625
1025,0.388671875
1026,0.5234375
1027,0.49609375
1028,0.74609375
1029,0.28125
1030,1.1328125
1031,0.474609375
1032,0.98828125
1033,0.4609375
1034,0.8515625
1035,0.4765625
1036,0.64453125
1037,0.734375
1038,0.5078125
1039,0.5
1040,0.0966796875
1041,0.474609375
1042,0.609375
1043,0.5625
1044,0.5234375
1045,0.6875
1046,0.337890625
1047,0.44140625
1048,0.80859375
1049,0.46484375
1050,0.67578125
1051,0.40625
1052,0.6171875
1053,0.396484375
1054,0.734375
1055,0.64453125
1056,0.7421875
1057,0.3671875
1058,0.474609375
1059,0.6328125
1060,0.53125
1061,0.392578125
1062,0.53515625
1063,0.478515625
1064,0.5703125
1065,1.078125
1066,0.478515625
1067,0.275390625
1068,0.890625
1069,0.6484375
1070,0.60546875
1071,0.8671875
1072,0.69921875
1073,1.0
1074,0.6171875
1075,0.94921875
1076,0.390625
1077,0.64453125
1078,0.6640625
1079,0.83203125
1080,0.74609375
1081,0.326171875
1082,0.640625
1083,1.03125
1084,0.8984375
1085,0.68359375
1086,0.53125
1087,0.416015625
1088,0.314453125
1089,0.47265625
1090,0.59765625
1091,0.5703125
1092,0.66015625
1093,0.75390625
1094,0.5078125
1095,0.400390625
1096,0.61328125
1097,0.9140625
1098,0.55859375
1099,0.65625
1100,0.50390625
1101,1.03125
1102,0.3984375
1103,0.4765625
1104,0.396484375
1105,0.7578125
1106,0.515625
1107,0.5859375
1108,0.9140625
1109,0.7734375
1110,0.671875
1111,0.2412109375
1112,0.69140625
1113,0.80078125
1114,0.91015625
1115,0.51953125
1116,0.515625
1117,0.8515625
1118,0.41796875
1119,0.22265625
1120,0.63671875
1121,0.8515625
1122,0.59375
1123,0.48046875
1124,0.5625
1125,0.216796875
1126,0.328125
1127,0.2578125
1128,0.625
1129,0.498046875
1130,0.5078125
1131,0.6328125
1132,0.51953125
1133,0.84375
1134,0.28125
1135,0.796875
1136,0.53125
1137,0.6171875
1138,0.41015625
1139,0.359375
1140,0.640625
1141,0.34765625
1142,0.7265625
1143,0.734375
1144,0.498046875
1145,0.83984375
1146,0.74609375
1147,0.4375
1148,0.4453125
1149,0.7265625
1150,0.4765625
1151,0.6171875
1152,0.9609375
1153,0.625
1154,0.578125
1155,0.578125
1156,0.671875
1157,0.78515625
1158,0.490234375
1159,0.85546875
1160,0.49609375
1161,0.44140625
1162,0.82421875
1163,0.59765625
1164,0.625
1165,0.470703125
1166,0.75390625
1167,0.55078125
1168,0.6640625
1169,0.91015625
1170,0.625
1171,0.75390625
1172,0.66015625
1173,0.5703125
1174,0.41015625
1175,0.7734375
1176,0.71484375
1177,0.296875
1178,0.90234375
1179,1.046875
1180,0.9921875
1181,0.392578125
1182,0.6875
1183,0.59765625
1184,0.74609375
1185,0.546875
1186,0.439453125
1187,0.890625
1188,0.396484375
1189,0.43359375
1190,0.83984375
1191,0.984375
1192,0.2314453125
1193,1.0859375
1194,0.609375
1195,0.828125
1196,0.515625
1197,0.53515625
1198,0.4140625
1199,0.60546875
1200,0.546875
1201,0.53125
1202,0.48828125
1203,0.4375
1204,1.0390625
1205,0.6328125
1206,0.8203125
1207,0.49609375
1208,0.78125
1209,0.79296875
1210,0.5859375
1211,0.447265625
1212,0.31640625
1213,0.412109375
1214,0.5859375
1215,0.91796875
1216,0.40625
1217,0.490234375
1218,0.82421875
1219,0.578125
1220,0.3671875
1221,0.515625
1222,0.5078125
1223,0.4140625
1224,0.671875
1225,0.6015625
1226,0.453125
1227,0.375
1228,0.5078125
1229,0.421875
1230,0.40625
1231,0.2060546875
1232,0.263671875
1233,0.337890625
1234,0.609375
1235,0.3984375
1236,0.32421875
1237,0.92578125
1238,0.25
1239,0.7265625
1240,0.7265625
1241,0.55078125
1242,0.8125
1243,0.53125
1244,0.734375
1245,0.8203125
1246,0.40625
1247,0.6953125
1248,1.171875
1249,0.310546875
1250,1.2109375
1251,0.60546875
1252,0.6875
1253,0.91796875
1254,0.44921875
1255,0.625
1256,1.1875
1257,0.78515625
1258,0.390625
1259,0.51953125
1260,0.80859375
1261,0.435546875
1262,0.6328125
1263,0.33984375
1264,0.66796875
1265,0.6328125
1266,0.8359375
1267,0.703125
1268,0.3125
1269,0.46484375
1270,0.396484375
1271,0.416015625
1272,0.28515625
1273,0.984375
1274,0.482421875
1275,0.419921875
1276,0.50390625
1277,0.73046875
1278,0.6328125
1279,0.69921875
1280,0.46875
1281,0.49609375
1282,0.353515625
1283,0.318359375
1284,0.41015625
1285,0.59375
1286,0.75
1287,0.7890625
1288,0.306640625
1289,0.396484375
1290,0.734375
1291,0.66015625
1292,0.65234375
1293,0.64453125
1294,0.24609375
1295,0.490234375
1296,0.5703125
1297,0.8125
1298,0.546875
1299,0.6171875
1300,0.326171875
1301,0.484375
1302,1.0625
1303,0.66796875
1304,0.388671875
1305,0.66015625
1306,0.75390625
1307,0.60546875
1308,0.8125
1309,0.7734375
1310,0.408203125
1311,0.2197265625
1312,0.9140625
1313,0.466796875
1314,0.33203125
1315,0.5859375
1316,0.76171875
1317,0.484375
1318,0.921875
1319,0.89453125
1320,0.76171875
1321,0.22265625
1322,0.58984375
1323,0.1865234375
1324,0.65625
1325,0.380859375
1326,0.5625
1327,0.75
1328,0.212890625
1329,0.41015625
1330,0.353515625
1331,0.46484375
1332,0.6640625
1333,0.439453125
1334,0.3671875
1335,0.255859375
1336,0.5859375
1337,0.65234375
1338,0.28515625
1339,0.58203125
1340,0.294921875
1341,0.74609375
1342,0.57421875
1343,0.42578125
1344,0.298828125
1345,0.5546875
1346,0.5703125
1347,0.890625
1348,0.45703125
1349,0.376953125
1350,0.376953125
1351,0.671875
1352,0.6484375
1353,0.9609375
1354,0.21484375
1355,1.140625
1356,0.455078125
1357,0.44921875
1358,0.75390625
1359,0.59375
1360,0.51171875
1361,0.4765625
1362,0.447265625
1363,0.71484375
1364,0.73046875
1365,0.4921875
1366,0.3671875
1367,0.5
1368,0.482421875
1369,0.50390625
1370,0.53125
1371,0.6953125
1372,0.408203125
1373,0.68359375
1374,0.369140625
1375,0.5
1376,0.75390625
1377,0.9453125
1378,0.625
1379,0.375
1380,0.28515625
1381,0.40234375
1382,0.7421875
1383,0.875
1384,0.66796875
1385,0.421875
1386,0.61328125
1387,0.58984375
1388,0.625
1389,0.28125
1390,0.62890625
1391,0.7890625
1392,0.7578125
1393,0.4375
1394,0.71875
1395,0.412109375
1396,0.65234375
1397,0.66015625
1398,0.341796875
1399,1.390625
1400,0.63671875
1401,0.5234375
1402,0.40234375
1403,0.41015625
1404,0.58203125
1405,1.265625
1406,1.109375
1407,0.5078125
1408,0.69921875
1409,0.388671875
1410,0.77734375
1411,0.7109375
1412,0.6875
1413,0.7890625
1414,1.015625
1415,0.333984375
1416,0.75390625
1417,0.4140625
1418,0.5546875
